Publication_ID,Method_ID,RCM_GCM,Em_Scen_as recorded,Emission Scenarios,Dsc_as_recorded,Reference Time Period_START,ReferencePeriod_End,FutPer_Start,FutPer_end,Future Time Periods,Hmod_as_recorded,Hydrologic Model,,
200,200.058,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.059,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.06,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.061,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.062,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.063,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.064,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.065,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.066,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.067,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.068,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.069,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.07,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.071,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.072,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.073,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.074,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.075,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.076,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.077,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.078,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.079,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.08,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.081,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.082,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.083,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.084,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.085,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.086,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.087,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.088,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.089,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.09,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.091,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.092,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.093,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.094,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.095,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.096,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.097,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.098,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.099,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.1,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.101,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.102,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.103,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.104,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.105,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.106,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.107,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.108,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.109,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.11,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.111,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.112,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.113,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.114,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.115,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.116,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.117,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.118,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.119,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.12,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.121,GCM,"A2 - 2,3,4 climate sensitivities",A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.122,GCM,"A2 - 2,3,4 climate sensitivities",A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.123,GCM,"A2 - 2,3,4 climate sensitivities",A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HSAMI,HSAMI,,
200,200.124,GCM,"A2 - 2,3,4 climate sensitivities",A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HMETS,HMETS,,
200,200.125,GCM,"A2 - 2,3,4 climate sensitivities",A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,"HYDROTEL
HSAMI
HMETS
HBV",OTHER,,
118,118.01,GCM,B1,B1,BCCA  ,1979,1991,2081,2099,FARFUT,SWAT,SWAT,,
118,118.02,GCM,A1B,A1B,BCCA  ,1979,1991,2081,2099,FARFUT,SWAT,SWAT,,
118,118.03,GCM,A2,A2,BCCA  ,1979,1991,2081,2099,FARFUT,SWAT,SWAT,,
118,118.04,GCM,"B1
A1B
A2",MULT,BCCA  ,1979,1991,2081,2099,FARFUT,SWAT,SWAT,,
107,107.01,NA,NA,NA,NA,1961,1990,1961,1990,HIST,HSAMI,HSAMI,,
107,107.02,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2020,,NEARFUT,HSAMI,HSAMI,,
107,107.03,GCM,B2,B2,"Delta method
WeaGETS",1961,1990,2020,,NEARFUT,HSAMI,HSAMI,,
107,107.04,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2020,,NEARFUT,HSAMI,HSAMI,,
107,107.05,GCM,B2,B2,"Delta method
WeaGETS",1961,1990,2020,,NEARFUT,HSAMI,HSAMI,,
107,107.06,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2020,,NEARFUT,HSAMI,HSAMI,,
107,107.07,GCM,B2,B2,"Delta method
WeaGETS",1961,1990,2020,,NEARFUT,HSAMI,HSAMI,,
107,107.08,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2020,,NEARFUT,HSAMI,HSAMI,,
107,107.09,GCM,B2,B2,"Delta method
WeaGETS",1961,1990,2020,,NEARFUT,HSAMI,HSAMI,,
107,107.1,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2020,,NEARFUT,HSAMI,HSAMI,,
107,107.11,GCM,B1,B1,"Delta method
WeaGETS",1961,1990,2020,,NEARFUT,HSAMI,HSAMI,,
107,107.12,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2050,,MIDCENT,HSAMI,HSAMI,,
107,107.13,GCM,B2,B2,"Delta method
WeaGETS",1961,1990,2050,,MIDCENT,HSAMI,HSAMI,,
107,107.14,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2050,,MIDCENT,HSAMI,HSAMI,,
107,107.15,GCM,B2,B2,"Delta method
WeaGETS",1961,1990,2050,,MIDCENT,HSAMI,HSAMI,,
107,107.16,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2050,,MIDCENT,HSAMI,HSAMI,,
107,107.17,GCM,B2,B2,"Delta method
WeaGETS",1961,1990,2050,,MIDCENT,HSAMI,HSAMI,,
107,107.18,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2050,,MIDCENT,HSAMI,HSAMI,,
107,107.19,GCM,B2,B2,"Delta method
WeaGETS",1961,1990,2050,,MIDCENT,HSAMI,HSAMI,,
107,107.2,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2050,,MIDCENT,HSAMI,HSAMI,,
107,107.21,GCM,B1,B1,"Delta method
WeaGETS",1961,1990,2050,,MIDCENT,HSAMI,HSAMI,,
107,107.22,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2080,,FARFUT,HSAMI,HSAMI,,
107,107.23,GCM,B2,B2,"Delta method
WeaGETS",1961,1990,2080,,FARFUT,HSAMI,HSAMI,,
107,107.24,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2080,,FARFUT,HSAMI,HSAMI,,
107,107.25,GCM,B2,B2,"Delta method
WeaGETS",1961,1990,2080,,FARFUT,HSAMI,HSAMI,,
107,107.26,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2080,,FARFUT,HSAMI,HSAMI,,
107,107.27,GCM,B2,B2,"Delta method
WeaGETS",1961,1990,2080,,FARFUT,HSAMI,HSAMI,,
107,107.28,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2080,,FARFUT,HSAMI,HSAMI,,
107,107.29,GCM,B2,B2,"Delta method
WeaGETS",1961,1990,2080,,FARFUT,HSAMI,HSAMI,,
107,107.3,GCM,A2,A2,"Delta method
WeaGETS",1961,1990,2080,,FARFUT,HSAMI,HSAMI,,
107,107.31,GCM,B1,B1,"Delta method
WeaGETS",1961,1990,2080,,FARFUT,HSAMI,HSAMI,,
107,107.32,GCM,"A2
B2
B1",MULT,"Delta method
WeaGETS",1961,1990,2020,,NEARFUT,HSAMI,HSAMI,,
107,107.33,GCM,"A2
B2
B1",MULT,"Delta method
WeaGETS",1961,1990,2050,,MIDCENT,HSAMI,HSAMI,,
107,107.34,GCM,"A2
B2
B1",MULT,"Delta method
WeaGETS",1961,1990,2080,,FARFUT,HSAMI,HSAMI,,
160,160.01,GCM,RCP 4.5,RCP 4.5,Spatial interpolation and multivariate bias correction method (MBCn R package),1976,2005,2071,2100,FARFUT,VIC,VIC,,
160,160.02,GCM,RCP 8.5,RCP 8.5,Spatial interpolation and multivariate bias correction method (MBCn R package),1976,2005,2071,2100,FARFUT,VIC,VIC,,
196,196.01,GCM,B1,B1,Delta method,1971,2000,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
196,196.02,GCM,A1B,A1B,Delta method,1971,2000,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
196,196.03,GCM,A2,A2,Delta method,1971,2000,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
196,196.04,GCM,B1,B1,Delta method,1971,2000,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
196,196.05,GCM,A1B,A1B,Delta method,1971,2000,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
196,196.06,GCM,A2,A2,Delta method,1971,2000,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
193,193.01,NA,NA,NA,NA,1973,1993,1973,1993,HIST,,OTHER,,
193,193.02,GCM,IS92a GHG plus aerosol,IS92a,Analog downscaling models,1973,1993,2013,2033,NEARFUT,UBC Watershed Model,UBCWat.,,
193,193.03,GCM,IS92a GHG plus aerosol,IS92a,Analog downscaling models,1973,1993,2043,2063,MIDCENT,UBC Watershed Model,UBCWat.,,
193,193.04,GCM,IS92a GHG plus aerosol,IS92a,Analog downscaling models,1973,1993,2073,2093,FARFUT,UBC Watershed Model,UBCWat.,,
192,192,NA,NA,NA,NA,1961,1990,1961,1990,HIST,VIC,VIC,,
192,192.01,GCM,A2,A2,BCSD,1961,1990,2071,2100,FARFUT,VIC,VIC,,
192,192.02,GCM,A1B,A1B,BCSD,1961,1990,2071,2100,FARFUT,VIC,VIC,,
192,192.03,GCM,B1,B1,BCSD,1961,1990,2071,2100,FARFUT,VIC,VIC,,
148,148.01,GCM,"RCP 4.5
RCP 8.5",MULT,BCSD,1974,2004,2041,2100,MULT,HBV-light,HBV,,
148,148.02,GCM,RCP 4.5,RCP 4.5,BCSD,1974,2004,2041,2070,MIDCENT,HBV-light,HBV,,
148,148.03,GCM,RCP 4.5,RCP 4.5,BCSD,1974,2004,2071,2100,FARFUT,HBV-light,HBV,,
148,148.04,GCM,RCP 8.5,RCP 8.5,BCSD,1974,2004,2041,2070,MIDCENT,HBV-light,HBV,,
148,148.05,GCM,RCP 8.5,RCP 8.5,BCSD,1974,2004,2071,2100,FARFUT,HBV-light,HBV,,
124,124.01,RCM,RCP 8.5,RCP 8.5,Quantile mapping,1986,2005,2040,2059,MIDCENT,HGS,HGS,,
124,124.02,RCM,RCP 8.5,RCP 8.5,Quantile mapping,1986,2005,2040,2059,MIDCENT,HGS,HGS,,
124,124.03,RCM,RCP 8.5,RCP 8.5,Quantile mapping,1986,2005,2040,2059,MIDCENT,HGS,HGS,,
124,124.04,RCM,RCP 8.5,RCP 8.5,Linear scaling,1986,2005,2040,2059,MIDCENT,HGS,HGS,,
124,124.05,RCM,RCP 8.5,RCP 8.5,Linear scaling,1986,2005,2040,2059,MIDCENT,HGS,HGS,,
163,163.01,GCM,B1,B1,BCSD,1970s,,2050s,,MIDCENT,VIC,VIC,,
163,163.02,GCM,A1B,A1B,BCSD,1970s,,2050s,,MIDCENT,VIC,VIC,,
163,163.03,GCM,A2,A2,BCSD,1970s,,2050s,,MIDCENT,VIC,VIC,,
164,164.01,NA,NA,NA,NA,1961,1990,1961,1990,HIST,VIC,VIC,,
164,164.02,GCM,A2,A2,BCSD,1961,1990,2041,2070,MIDCENT,VIC,VIC,,
164,164.03,GCM,A2,A2,BCSD,1961,1990,2041,2070,MIDCENT,VIC,VIC,,
23,23.01,GCM,A2,A2,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.02,GCM,B1,B1,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.03,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.04,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.05,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.06,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.07,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.08,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.09,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.1,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.11,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.12,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.13,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.14,GCM,"A2
B1",MULT,Bias correction,1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.15,GCM,"A2
B1",MULT,Change factor,1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.16,GCM,"A2
B1",MULT,Weather generator (CLIGEN),1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.17,GCM,"A2
B1",MULT,SDSM,1971,1990,2081,2100,FARFUT,"HSAMI
HMETS
HYDROTEL",OTHER,,
23,23.18,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HSAMI,HSAMI,,
23,23.19,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HMETS,HMETS,,
23,23.2,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HYDROTEL,HYDROTEL,,
23,23.21,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HSAMI CAL 1,HSAMI,,
23,23.22,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HSAMI CAL 2,HSAMI,,
23,23.23,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HSAMI CAL 3,HSAMI,,
23,23.24,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HSAMI CAL 4,HSAMI,,
23,23.25,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HSAMI CAL 5,HSAMI,,
23,23.26,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HSAMI CAL 6,HSAMI,,
23,23.27,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HSAMI CAL 7,HSAMI,,
23,23.28,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HSAMI CAL 8,HSAMI,,
23,23.29,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HSAMI CAL 9,HSAMI,,
23,23.3,GCM,"A2
B1",MULT,"Bias correction
Change factor
Weather generator (Cligen)",1971,1990,2081,2100,FARFUT,HSAMI CAL 10,HSAMI,,
21,21.01,RCM,Not clear,OTHER,RCM,1970,1999,2070,2099,FARFUT,HSAMI,HSAMI,,
21,21.02,GCM,Not clear,OTHER,Delta method,1970,1999,2070,2099,FARFUT,HSAMI,HSAMI,,
21,21.03,RCM,Not clear,OTHER,Weather generator (CLIGEN),1970,1999,2070,2099,FARFUT,HSAMI,HSAMI,,
21,21.04,GCM,Not clear,OTHER,DASR (Discriminant analysis for precipitation occurrence and stepwise linear regression),1970,1999,2070,2099,FARFUT,HSAMI,HSAMI,,
19,19.01,RCM,A2,A2,"Constant scaling
Daily scaling
Daily translation
Local intensity scaling
Daily bias correction
Quantile mapping",1971,1995,2041,2065,MIDCENT,HSAMI,HSAMI,,
20,20.01,RCM,A2,A2,Weather generator (CLIGEN),1970,1999,2025,2085,MULT,HSAMI,HSAMI,,
20,20.02,RCM,A2,A2,Change factor,1970,1999,2025,2085,MULT,HSAMI,HSAMI,,
45,45.01,NA,NA,NA,NA,2005,2013,2005,2013,HIST,CRHM,CRHM,,
45,45.02,RCM,RCP 8.5,RCP 8.5,Quantile delta mapping algorithm,2005,2013,2091,2099,FARFUT,CRHM,CRHM,,
98,98.01,NA,NA,NA,NA,1982,2002,1982,2002,HIST,Semi-distributed hydrological model,OTHER,,
98,98.02,GCM,UNCLEAR,UNCLEAR,SDSM,1982,2002,2070,2099,FARFUT,Semi-distributed hydrological model,OTHER,,
98,98.03,GCM,UNCLEAR,UNCLEAR,SDSM,1982,2002,2070,2099,FARFUT,Semi-distributed hydrological model,OTHER,,
82,82.01,RCM,NA,NA,NA,2001,2013,2001,2013,HIST,CRHM-AHM,CRHM,,
82,82.02,RCM,RCP 8.5,RCP 8.5,Quantile delta mapping algorithm,2001,2013,2087,2099,FARFUT,CRHM-AHM,CRHM,,
97,97.01,NA,NA,NA,NA,1970,1990,1970,1990,HIST,UBC Watershed Model,UBCWat.,,
97,97.02,GCM,Increases of CO2 of 1% per year,IS92a,Delta method,1970,1990,2080,2100,FARFUT,UBC Watershed Model,UBCWat.,,
131,131.01,NA,NA,NA,NA,1970,1990,1970,1990,HIST,GIBSI,HYDROTEL,,
131,131.02,GCM,A2,A2,Delta method,1970,1990,2010,2039,NEARFUT,GIBSI,HYDROTEL,,
131,131.03,GCM,B1,B1,Delta method,1970,1990,2010,2039,NEARFUT,GIBSI,HYDROTEL,,
131,131.04,GCM,A2,A2,Delta method,1970,1990,2010,2039,NEARFUT,GIBSI,HYDROTEL,,
131,131.05,GCM,B2,B2,Delta method,1970,1990,2010,2039,NEARFUT,GIBSI,HYDROTEL,,
131,131.06,GCM,A2,A2,Delta method,1970,1990,2010,2039,NEARFUT,GIBSI,HYDROTEL,,
131,131.07,GCM,A2,A2,Delta method,1970,1990,2010,2039,NEARFUT,GIBSI,HYDROTEL,,
131,131.08,GCM,B2,B2,Delta method,1970,1990,2010,2039,NEARFUT,GIBSI,HYDROTEL,,
131,131.09,GCM,"A2
B1
B2",MULT,Delta method,1970,1990,2010,2039,NEARFUT,GIBSI,HYDROTEL,,
131,131.1,GCM,A2,A2,Statistical downscaling,1970,1990,2010,2039,NEARFUT,GIBSI,HYDROTEL,,
131,131.11,GCM,B2,B2,Statistical downscaling,1970,1990,2010,2039,NEARFUT,GIBSI,HYDROTEL,,
131,131.12,GCM,"A2
B2  ",MULT,Delta method and statistical method,1970,1990,2010,2039,NEARFUT,GIBSI,HYDROTEL,,
152,152.01,GCM,IS92a GHG plus aerosol,IS92a,"SDSM
LARS-WG",1961,1999,2010,2039,NEARFUT,HELP,HELP,,
189,189.01,RCM,A2,A2,RCM,1971,2000,2041,2070,MIDCENT,"HSAMI
HYDROTEL
PROMET
WaSim-ETH",OTHER,,
32,32.01,GCM,2 x CO2,DBL_CO2,Delta method,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NOTCLEAR,GLERL Large Basin Runoff Model,OTHER,,
32,32.02,GCM,2 x CO2,DBL_CO2,Delta method,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NOTCLEAR,GLERL Large Basin Runoff Model,OTHER,,
32,32.03,GCM,2 x CO2,DBL_CO2,Delta method,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NOTCLEAR,GLERL Large Basin Runoff Model,OTHER,,
18,18.01,RCM,A2,A2,Modified delta method,1961,2000,2041,2070,MIDCENT,HGS,HGS,,
